GeneA_HOG	GeneB_HOG
HOG0008361	HOG0010140
HOG0008361	HOG0010206
HOG0008361	HOG0010239
HOG0008361	HOG0010332
HOG0008361	HOG0010489
HOG0008361	HOG0010705
HOG0008361	HOG0010839
HOG0008361	HOG0011068
HOG0008361	HOG0011094
HOG0008361	HOG0011205
HOG0008361	HOG0011559
HOG0008361	HOG0011661
HOG0008361	HOG0012090
HOG0008361	HOG0012179
HOG0008361	HOG0012321
HOG0008361	HOG0012494
HOG0008361	HOG0012807
HOG0008361	HOG0013105
HOG0008361	HOG0013183
HOG0008361	HOG0013429
HOG0008361	HOG0013609
HOG0008361	HOG0013652
HOG0008361	HOG0013704
HOG0008361	HOG0014037
HOG0008361	HOG0014571
HOG0008361	HOG0014659
HOG0008361	HOG0015625
HOG0008361	HOG0015781
HOG0008362	HOG0009961
HOG0008363	HOG0010476
HOG0008365	HOG0008376
HOG0008365	HOG0008751
HOG0008365	HOG0008924
HOG0008365	HOG0009443
HOG0008365	HOG0009597
HOG0008365	HOG0010247
HOG0008365	HOG0010377
HOG0008365	HOG0010386
HOG0008365	HOG0010492
HOG0008365	HOG0010799
HOG0008365	HOG0010860
HOG0008365	HOG0010866
HOG0008365	HOG0010917
HOG0008365	HOG0010930
HOG0008365	HOG0010978
HOG0008365	HOG0011081
HOG0008365	HOG0011387
HOG0008365	HOG0011447
HOG0008365	HOG0011701
HOG0008365	HOG0011983
HOG0008365	HOG0012030
HOG0008365	HOG0012411
HOG0008365	HOG0012429
HOG0008365	HOG0013310
HOG0008365	HOG0013592
HOG0008365	HOG0014049
HOG0008365	HOG0014072
HOG0008365	HOG0014146
HOG0008365	HOG0014153
HOG0008365	HOG0014284
HOG0008365	HOG0014613
HOG0008365	HOG0014722
HOG0008365	HOG0015210
HOG0008365	HOG0015422
HOG0008365	HOG0015588
HOG0008366	HOG0009429
HOG0008366	HOG0009948
HOG0008366	HOG0012033
HOG0008366	HOG0012901
HOG0008366	HOG0013117
HOG0008367	HOG0009503
HOG0008367	HOG0010372
HOG0008367	HOG0013444
HOG0008367	HOG0013870
HOG0008368	HOG0008449
HOG0008368	HOG0008452
HOG0008368	HOG0008504
HOG0008368	HOG0008650
HOG0008368	HOG0008670
HOG0008368	HOG0008706
HOG0008368	HOG0008771
HOG0008368	HOG0008805
HOG0008368	HOG0008809
HOG0008368	HOG0008818
HOG0008368	HOG0008843
HOG0008368	HOG0008887
HOG0008368	HOG0008941
HOG0008368	HOG0008943
HOG0008368	HOG0009074
HOG0008368	HOG0009201
HOG0008368	HOG0009260
HOG0008368	HOG0009276
HOG0008368	HOG0009300
HOG0008368	HOG0009427
HOG0008368	HOG0009431
HOG0008368	HOG0009453
HOG0008368	HOG0009465
HOG0008368	HOG0009479
HOG0008368	HOG0009602
HOG0008368	HOG0009663
HOG0008368	HOG0009690
HOG0008368	HOG0009695
HOG0008368	HOG0009697
HOG0008368	HOG0009825
HOG0008368	HOG0009828
HOG0008368	HOG0010095
HOG0008368	HOG0010186
HOG0008368	HOG0010206
HOG0008368	HOG0010243
HOG0008368	HOG0010332
HOG0008368	HOG0010402
HOG0008368	HOG0010489
HOG0008368	HOG0010558
HOG0008368	HOG0010705
HOG0008368	HOG0010839
HOG0008368	HOG0010848
HOG0008368	HOG0011075
HOG0008368	HOG0011094
HOG0008368	HOG0011396
HOG0008368	HOG0011661
HOG0008368	HOG0011677
HOG0008368	HOG0011720
HOG0008368	HOG0012179
HOG0008368	HOG0012321
HOG0008368	HOG0012807
HOG0008368	HOG0013051
HOG0008368	HOG0013085
HOG0008368	HOG0013294
HOG0008368	HOG0013400
HOG0008368	HOG0013656
HOG0008368	HOG0013782
HOG0008368	HOG0013864
HOG0008368	HOG0013953
HOG0008368	HOG0013978
HOG0008368	HOG0014166
HOG0008368	HOG0014524
HOG0008368	HOG0014659
HOG0008368	HOG0014879
HOG0008368	HOG0015054
HOG0008368	HOG0015068
HOG0008368	HOG0015111
HOG0008368	HOG0015145
HOG0008368	HOG0015164
HOG0008368	HOG0015397
HOG0008368	HOG0015625
HOG0008368	HOG0016572
HOG0008368	HOG0016655
HOG0008368	HOG0016681
HOG0008368	HOG0017212
HOG0008371	HOG0014577
HOG0008373	HOG0008792
HOG0008373	HOG0011634
HOG0008373	HOG0012646
HOG0008374	HOG0008488
HOG0008374	HOG0009560
HOG0008374	HOG0009873
HOG0008374	HOG0010541
HOG0008374	HOG0013078
HOG0008374	HOG0013934
HOG0008375	HOG0012131
HOG0008375	HOG0013249
HOG0008375	HOG0014277
HOG0008375	HOG0015473
HOG0008375	HOG0015474
HOG0008375	HOG0016197
HOG0008376	HOG0008751
HOG0008376	HOG0008924
HOG0008376	HOG0009079
HOG0008376	HOG0009175
HOG0008376	HOG0009455
HOG0008376	HOG0009592
HOG0008376	HOG0009597
HOG0008376	HOG0009629
HOG0008376	HOG0010308
HOG0008376	HOG0010399
HOG0008376	HOG0010413
HOG0008376	HOG0010723
HOG0008376	HOG0010782
HOG0008376	HOG0010799
HOG0008376	HOG0010865
HOG0008376	HOG0010866
HOG0008376	HOG0010917
HOG0008376	HOG0010930
HOG0008376	HOG0011081
HOG0008376	HOG0011194
HOG0008376	HOG0011620
HOG0008376	HOG0011983
HOG0008376	HOG0012010
HOG0008376	HOG0012178
HOG0008376	HOG0012247
HOG0008376	HOG0012254
HOG0008376	HOG0012264
HOG0008376	HOG0012399
HOG0008376	HOG0012411
HOG0008376	HOG0012429
HOG0008376	HOG0012461
HOG0008376	HOG0012506
HOG0008376	HOG0012566
HOG0008376	HOG0012596
HOG0008376	HOG0012607
HOG0008376	HOG0012612
HOG0008376	HOG0012636
HOG0008376	HOG0012954
HOG0008376	HOG0013231
HOG0008376	HOG0013310
HOG0008376	HOG0013688
HOG0008376	HOG0013707
HOG0008376	HOG0013828
HOG0008376	HOG0013989
HOG0008376	HOG0014049
HOG0008376	HOG0014072
HOG0008376	HOG0014146
HOG0008376	HOG0014211
HOG0008376	HOG0014283
HOG0008376	HOG0014613
HOG0008376	HOG0014722
HOG0008376	HOG0015422
HOG0008376	HOG0015588
HOG0008377	HOG0008560
HOG0008377	HOG0008601
HOG0008377	HOG0008648
HOG0008377	HOG0009481
HOG0008377	HOG0009958
HOG0008377	HOG0010522
HOG0008377	HOG0010632
HOG0008377	HOG0010840
HOG0008377	HOG0010887
HOG0008377	HOG0010997
HOG0008377	HOG0011162
HOG0008377	HOG0011636
HOG0008377	HOG0012197
HOG0008377	HOG0012425
HOG0008377	HOG0012875
HOG0008377	HOG0012880
HOG0008377	HOG0013037
HOG0008377	HOG0013335
HOG0008377	HOG0013481
HOG0008377	HOG0013483
HOG0008377	HOG0013514
HOG0008377	HOG0013620
HOG0008378	HOG0008942
HOG0008380	HOG0011888
HOG0008380	HOG0012380
HOG0008380	HOG0012431
HOG0008380	HOG0013491
HOG0008380	HOG0014290
HOG0008382	HOG0008614
HOG0008382	HOG0009393
HOG0008382	HOG0011332
HOG0008383	HOG0011348
HOG0008383	HOG0013806
HOG0008383	HOG0013916
HOG0008383	HOG0015244
HOG0008383	HOG0015801
HOG0008388	HOG0008543
HOG0008388	HOG0008967
HOG0008388	HOG0009368
HOG0008388	HOG0009646
HOG0008388	HOG0009794
HOG0008388	HOG0010441
HOG0008388	HOG0010616
HOG0008388	HOG0011519
HOG0008388	HOG0011595
HOG0008388	HOG0011696
HOG0008388	HOG0011776
HOG0008388	HOG0012336
HOG0008388	HOG0012517
HOG0008388	HOG0012520
HOG0008388	HOG0012655
HOG0008388	HOG0013285
HOG0008388	HOG0013937
HOG0008388	HOG0014205
HOG0008388	HOG0015039
HOG0008389	HOG0008650
HOG0008389	HOG0008843
HOG0008389	HOG0011087
HOG0008389	HOG0012280
HOG0008391	HOG0010116
HOG0008392	HOG0009842
HOG0008395	HOG0010087
HOG0008395	HOG0011158
HOG0008395	HOG0011399
HOG0008395	HOG0013052
HOG0008395	HOG0013378
HOG0008395	HOG0014162
HOG0008395	HOG0014723
HOG0008396	HOG0008567
HOG0008396	HOG0008751
HOG0008396	HOG0008914
HOG0008396	HOG0008924
HOG0008396	HOG0009079
HOG0008396	HOG0009175
HOG0008396	HOG0009223
HOG0008396	HOG0009425
HOG0008396	HOG0009455
HOG0008396	HOG0009597
HOG0008396	HOG0009760
HOG0008396	HOG0010172
HOG0008396	HOG0010308
HOG0008396	HOG0010399
HOG0008396	HOG0010413
HOG0008396	HOG0010492
HOG0008396	HOG0010582
HOG0008396	HOG0010625
HOG0008396	HOG0010723
HOG0008396	HOG0010782
HOG0008396	HOG0010799
HOG0008396	HOG0010865
HOG0008396	HOG0010866
HOG0008396	HOG0010917
HOG0008396	HOG0010978
HOG0008396	HOG0011081
HOG0008396	HOG0011171
HOG0008396	HOG0011194
HOG0008396	HOG0011441
HOG0008396	HOG0011460
HOG0008396	HOG0011620
HOG0008396	HOG0011701
HOG0008396	HOG0011837
HOG0008396	HOG0012247
HOG0008396	HOG0012264
HOG0008396	HOG0012297
HOG0008396	HOG0012301
HOG0008396	HOG0012303
HOG0008396	HOG0012411
HOG0008396	HOG0012429
HOG0008396	HOG0012506
HOG0008396	HOG0012566
HOG0008396	HOG0012596
HOG0008396	HOG0012607
HOG0008396	HOG0012612
HOG0008396	HOG0012616
HOG0008396	HOG0012636
HOG0008396	HOG0012954
HOG0008396	HOG0013031
HOG0008396	HOG0013231
HOG0008396	HOG0013291
HOG0008396	HOG0013310
HOG0008396	HOG0013590
HOG0008396	HOG0013592
HOG0008396	HOG0013598
HOG0008396	HOG0013628
HOG0008396	HOG0013709
HOG0008396	HOG0013902
HOG0008396	HOG0013912
HOG0008396	HOG0013989
HOG0008396	HOG0014072
HOG0008396	HOG0014200
HOG0008396	HOG0014211
HOG0008396	HOG0014265
HOG0008396	HOG0014283
HOG0008396	HOG0014635
HOG0008396	HOG0015422
HOG0008396	HOG0015584
HOG0008396	HOG0016581
HOG0008398	HOG0014677
HOG0008398	HOG0015238
HOG0008399	HOG0008790
HOG0008401	HOG0011220
HOG0008401	HOG0011756
HOG0008401	HOG0012013
HOG0008401	HOG0013016
HOG0008402	HOG0010143
HOG0008403	HOG0010496
HOG0008404	HOG0008438
HOG0008404	HOG0012155
HOG0008404	HOG0013415
HOG0008404	HOG0013505
HOG0008404	HOG0013537
HOG0008404	HOG0015120
HOG0008406	HOG0011547
HOG0008406	HOG0012696
HOG0008406	HOG0013101
HOG0008406	HOG0016167
HOG0008406	HOG0016201
HOG0008408	HOG0008447
HOG0008408	HOG0008543
HOG0008408	HOG0008556
HOG0008408	HOG0008679
HOG0008408	HOG0008779
HOG0008408	HOG0008808
HOG0008408	HOG0008907
HOG0008408	HOG0008929
HOG0008408	HOG0008940
HOG0008408	HOG0008967
HOG0008408	HOG0009783
HOG0008408	HOG0009794
HOG0008408	HOG0009817
HOG0008408	HOG0009900
HOG0008408	HOG0009946
HOG0008408	HOG0010223
HOG0008408	HOG0010224
HOG0008408	HOG0010311
HOG0008408	HOG0010441
HOG0008408	HOG0010542
HOG0008408	HOG0010616
HOG0008408	HOG0010976
HOG0008408	HOG0011137
HOG0008408	HOG0011369
HOG0008408	HOG0011465
HOG0008408	HOG0011595
HOG0008408	HOG0011681
HOG0008408	HOG0011696
HOG0008408	HOG0012078
HOG0008408	HOG0012336
HOG0008408	HOG0012497
HOG0008408	HOG0012517
HOG0008408	HOG0012655
HOG0008408	HOG0012979
HOG0008408	HOG0013292
HOG0008408	HOG0013752
HOG0008408	HOG0013937
HOG0008408	HOG0014205
HOG0008408	HOG0014280
HOG0008408	HOG0014526
HOG0008408	HOG0015464
HOG0008408	HOG0015500
HOG0008409	HOG0011027
HOG0008410	HOG0009287
HOG0008410	HOG0011372
HOG0008410	HOG0011687
HOG0008410	HOG0013367
HOG0008411	HOG0008919
HOG0008411	HOG0009168
HOG0008411	HOG0010227
HOG0008411	HOG0010818
HOG0008411	HOG0011692
HOG0008411	HOG0011881
HOG0008411	HOG0013115
HOG0008411	HOG0015591
HOG0008411	HOG0015774
HOG0008414	HOG0010824
HOG0008416	HOG0015100
HOG0008416	HOG0015702
HOG0008417	HOG0014519
HOG0008418	HOG0008511
HOG0008418	HOG0009481
HOG0008418	HOG0010632
HOG0008418	HOG0010765
HOG0008418	HOG0010840
HOG0008418	HOG0011162
HOG0008418	HOG0011872
HOG0008418	HOG0013126
HOG0008418	HOG0013335
HOG0008418	HOG0013566
HOG0008418	HOG0013718
HOG0008418	HOG0014873
HOG0008418	HOG0015419
HOG0008419	HOG0009480
HOG0008419	HOG0010225
HOG0008419	HOG0014594
HOG0008421	HOG0008952
HOG0008422	HOG0012850
HOG0008423	HOG0008670
HOG0008423	HOG0008714
HOG0008423	HOG0009276
HOG0008423	HOG0009345
HOG0008423	HOG0009552
HOG0008423	HOG0009765
HOG0008423	HOG0010653
HOG0008423	HOG0012439
HOG0008423	HOG0013126
HOG0008423	HOG0013652
HOG0008423	HOG0014037
HOG0008423	HOG0014388
HOG0008423	HOG0014948
HOG0008423	HOG0015091
HOG0008423	HOG0015480
HOG0008423	HOG0016204
HOG0008427	HOG0012469
HOG0008428	HOG0011715
HOG0008428	HOG0015128
HOG0008434	HOG0009441
HOG0008434	HOG0009516
HOG0008434	HOG0010893
HOG0008434	HOG0011515
HOG0008434	HOG0012241
HOG0008434	HOG0012502
HOG0008434	HOG0012516
HOG0008434	HOG0012522
HOG0008434	HOG0012531
HOG0008434	HOG0012861
HOG0008434	HOG0013459
HOG0008434	HOG0013519
HOG0008434	HOG0014220
HOG0008434	HOG0014954
HOG0008437	HOG0009523
HOG0008437	HOG0009876
HOG0008437	HOG0011550
HOG0008437	HOG0012224
HOG0008437	HOG0012946
HOG0008437	HOG0013951
HOG0008437	HOG0014697
HOG0008438	HOG0008896
HOG0008439	HOG0009160
HOG0008439	HOG0009699
HOG0008439	HOG0010188
HOG0008439	HOG0012322
HOG0008439	HOG0015044
HOG0008440	HOG0013474
HOG0008442	HOG0008732
HOG0008442	HOG0008826
HOG0008442	HOG0009729
HOG0008442	HOG0010461
HOG0008442	HOG0010594
HOG0008442	HOG0011106
HOG0008442	HOG0011954
HOG0008442	HOG0012120
HOG0008442	HOG0012176
HOG0008442	HOG0013369
HOG0008443	HOG0009516
HOG0008443	HOG0013631
HOG0008444	HOG0010414
HOG0008446	HOG0013421
HOG0008446	HOG0013889
HOG0008447	HOG0008543
HOG0008447	HOG0008779
HOG0008447	HOG0008808
HOG0008447	HOG0008967
HOG0008447	HOG0009783
HOG0008447	HOG0009900
HOG0008447	HOG0010224
HOG0008447	HOG0010616
HOG0008447	HOG0010976
HOG0008447	HOG0011137
HOG0008447	HOG0011369
HOG0008447	HOG0011585
HOG0008447	HOG0011595
HOG0008447	HOG0012078
HOG0008447	HOG0012336
HOG0008447	HOG0012520
HOG0008447	HOG0013285
HOG0008447	HOG0015500
HOG0008447	HOG0015813
HOG0008448	HOG0012010
HOG0008449	HOG0008452
HOG0008449	HOG0008706
HOG0008449	HOG0008771
HOG0008449	HOG0008834
HOG0008449	HOG0008843
HOG0008449	HOG0008887
HOG0008449	HOG0009159
HOG0008449	HOG0009201
HOG0008449	HOG0009396
HOG0008449	HOG0009427
HOG0008449	HOG0009453
HOG0008449	HOG0009585
HOG0008449	HOG0009602
HOG0008449	HOG0009690
HOG0008449	HOG0009695
HOG0008449	HOG0009697
HOG0008449	HOG0009765
HOG0008449	HOG0009825
HOG0008449	HOG0009857
HOG0008449	HOG0010059
HOG0008449	HOG0010206
HOG0008449	HOG0010306
HOG0008449	HOG0010332
HOG0008449	HOG0010489
HOG0008449	HOG0010617
HOG0008449	HOG0010704
HOG0008449	HOG0010927
HOG0008449	HOG0011075
HOG0008449	HOG0011094
HOG0008449	HOG0011661
HOG0008449	HOG0011753
HOG0008449	HOG0012321
HOG0008449	HOG0013105
HOG0008449	HOG0013126
HOG0008449	HOG0013692
HOG0008449	HOG0014037
HOG0008449	HOG0014166
HOG0008449	HOG0014571
HOG0008449	HOG0014659
HOG0008449	HOG0014748
HOG0008449	HOG0015054
HOG0008449	HOG0015131
HOG0008449	HOG0015625
HOG0008449	HOG0016572
HOG0008450	HOG0012131
HOG0008450	HOG0014176
HOG0008451	HOG0008890
HOG0008451	HOG0008936
HOG0008451	HOG0010586
HOG0008451	HOG0015233
HOG0008452	HOG0008504
HOG0008452	HOG0008580
HOG0008452	HOG0008638
HOG0008452	HOG0008650
HOG0008452	HOG0008670
HOG0008452	HOG0008706
HOG0008452	HOG0008771
HOG0008452	HOG0008818
HOG0008452	HOG0008843
HOG0008452	HOG0008941
HOG0008452	HOG0008943
HOG0008452	HOG0009074
HOG0008452	HOG0009080
HOG0008452	HOG0009159
HOG0008452	HOG0009190
HOG0008452	HOG0009201
HOG0008452	HOG0009260
HOG0008452	HOG0009300
HOG0008452	HOG0009396
HOG0008452	HOG0009427
HOG0008452	HOG0009453
HOG0008452	HOG0009543
HOG0008452	HOG0009585
HOG0008452	HOG0009690
HOG0008452	HOG0009695
HOG0008452	HOG0009697
HOG0008452	HOG0009825
HOG0008452	HOG0009828
HOG0008452	HOG0010059
HOG0008452	HOG0010095
HOG0008452	HOG0010170
HOG0008452	HOG0010206
HOG0008452	HOG0010239
HOG0008452	HOG0010243
HOG0008452	HOG0010332
HOG0008452	HOG0010489
HOG0008452	HOG0010563
HOG0008452	HOG0010704
HOG0008452	HOG0010705
HOG0008452	HOG0010839
HOG0008452	HOG0011075
HOG0008452	HOG0011094
HOG0008452	HOG0011136
HOG0008452	HOG0011205
HOG0008452	HOG0011661
HOG0008452	HOG0011720
HOG0008452	HOG0011923
HOG0008452	HOG0011972
HOG0008452	HOG0012179
HOG0008452	HOG0012292
HOG0008452	HOG0012321
HOG0008452	HOG0012390
HOG0008452	HOG0012494
HOG0008452	HOG0012807
HOG0008452	HOG0013105
HOG0008452	HOG0013412
HOG0008452	HOG0013524
HOG0008452	HOG0013609
HOG0008452	HOG0013652
HOG0008452	HOG0013788
HOG0008452	HOG0014037
HOG0008452	HOG0014166
HOG0008452	HOG0014571
HOG0008452	HOG0014917
HOG0008452	HOG0015054
HOG0008452	HOG0015131
HOG0008452	HOG0015164
HOG0008452	HOG0015397
HOG0008452	HOG0015625
HOG0008452	HOG0015781
HOG0008452	HOG0016134
HOG0008465	HOG0016932
HOG0008467	HOG0012808
HOG0008467	HOG0013079
HOG0008469	HOG0013162
HOG0008469	HOG0014941
HOG0008471	HOG0008755
HOG0008471	HOG0009587
HOG0008471	HOG0015650
HOG0008472	HOG0008512
HOG0008472	HOG0008609
HOG0008472	HOG0008953
HOG0008472	HOG0009883
HOG0008472	HOG0010287
HOG0008472	HOG0012120
HOG0008472	HOG0014329
HOG0008474	HOG0010524
HOG0008474	HOG0013129
HOG0008474	HOG0014308
HOG0008474	HOG0016672
HOG0008476	HOG0009190
HOG0008476	HOG0009453
HOG0008476	HOG0010095
HOG0008476	HOG0010125
HOG0008476	HOG0010839
HOG0008476	HOG0011075
HOG0008476	HOG0011720
HOG0008476	HOG0012179
HOG0008476	HOG0012292
HOG0008476	HOG0012975
HOG0008476	HOG0013181
HOG0008476	HOG0013524
HOG0008476	HOG0014524
HOG0008477	HOG0013226
HOG0008477	HOG0013851
HOG0008477	HOG0015176
HOG0008478	HOG0015273
HOG0008480	HOG0011368
HOG0008482	HOG0008912
HOG0008482	HOG0010416
HOG0008482	HOG0010699
HOG0008482	HOG0011179
HOG0008482	HOG0011520
HOG0008482	HOG0011786
HOG0008482	HOG0012872
HOG0008484	HOG0008855
HOG0008484	HOG0008974
HOG0008484	HOG0010254
HOG0008484	HOG0013671
HOG0008488	HOG0009657
HOG0008488	HOG0013350
HOG0008489	HOG0009201
HOG0008489	HOG0009465
HOG0008489	HOG0014122
HOG0008489	HOG0014610
HOG0008490	HOG0014095
HOG0008492	HOG0008658
HOG0008493	HOG0010914
HOG0008495	HOG0009103
HOG0008495	HOG0010084
HOG0008495	HOG0011365
HOG0008495	HOG0012562
HOG0008495	HOG0012996
HOG0008495	HOG0014111
HOG0008495	HOG0015013
HOG0008495	HOG0015741
HOG0008497	HOG0008895
HOG0008499	HOG0008703
HOG0008499	HOG0009610
HOG0008499	HOG0009717
HOG0008499	HOG0009824
HOG0008499	HOG0010225
HOG0008499	HOG0010378
HOG0008499	HOG0010593
HOG0008499	HOG0010736
HOG0008499	HOG0010800
HOG0008499	HOG0010841
HOG0008499	HOG0010852
HOG0008499	HOG0010995
HOG0008499	HOG0011077
HOG0008499	HOG0011121
HOG0008499	HOG0011153
HOG0008499	HOG0011362
HOG0008499	HOG0011485
HOG0008499	HOG0011495
HOG0008499	HOG0011511
HOG0008499	HOG0011537
HOG0008499	HOG0011539
HOG0008499	HOG0011568
HOG0008499	HOG0011575
HOG0008499	HOG0011584
HOG0008499	HOG0011965
HOG0008499	HOG0012039
HOG0008499	HOG0012096
HOG0008499	HOG0012352
HOG0008499	HOG0012386
HOG0008499	HOG0012570
HOG0008499	HOG0012576
HOG0008499	HOG0012885
HOG0008499	HOG0013104
HOG0008499	HOG0013168
HOG0008499	HOG0013263
HOG0008499	HOG0014906
HOG0008499	HOG0015014
HOG0008501	HOG0013720
HOG0008501	HOG0014120
HOG0008502	HOG0008851
HOG0008502	HOG0014099
HOG0008504	HOG0008638
HOG0008504	HOG0008706
HOG0008504	HOG0008843
HOG0008504	HOG0008887
HOG0008504	HOG0008943
HOG0008504	HOG0009074
HOG0008504	HOG0009080
HOG0008504	HOG0009190
HOG0008504	HOG0009201
HOG0008504	HOG0009300
HOG0008504	HOG0009453
HOG0008504	HOG0009465
HOG0008504	HOG0009585
HOG0008504	HOG0009602
HOG0008504	HOG0009690
HOG0008504	HOG0009697
HOG0008504	HOG0010095
HOG0008504	HOG0010140
HOG0008504	HOG0010206
HOG0008504	HOG0010489
HOG0008504	HOG0010602
HOG0008504	HOG0010705
HOG0008504	HOG0010839
HOG0008504	HOG0011075
HOG0008504	HOG0011094
HOG0008504	HOG0011414
HOG0008504	HOG0011450
HOG0008504	HOG0011720
HOG0008504	HOG0012280
HOG0008504	HOG0012321
HOG0008504	HOG0012494
HOG0008504	HOG0012807
HOG0008504	HOG0013105
HOG0008504	HOG0013183
HOG0008504	HOG0013570
HOG0008504	HOG0013609
HOG0008504	HOG0013652
HOG0008504	HOG0013667
HOG0008504	HOG0013782
HOG0008504	HOG0013788
HOG0008504	HOG0013953
HOG0008504	HOG0014037
HOG0008504	HOG0014109
HOG0008504	HOG0014571
HOG0008504	HOG0015789
HOG0008505	HOG0009650
HOG0008505	HOG0013443
HOG0008505	HOG0013897
HOG0008506	HOG0009843
HOG0008506	HOG0011832
HOG0008507	HOG0008965
HOG0008507	HOG0009204
HOG0008507	HOG0013111
HOG0008507	HOG0013634
HOG0008507	HOG0016762
HOG0008511	HOG0008601
HOG0008511	HOG0008965
HOG0008511	HOG0009369
HOG0008511	HOG0009876
HOG0008511	HOG0010478
HOG0008511	HOG0010887
HOG0008511	HOG0010994
HOG0008511	HOG0011628
HOG0008511	HOG0011804
HOG0008511	HOG0012373
HOG0008511	HOG0012500
HOG0008511	HOG0012785
HOG0008511	HOG0012800
HOG0008511	HOG0013029
HOG0008511	HOG0015264
HOG0008513	HOG0010786
HOG0008514	HOG0008864
HOG0008514	HOG0009915
HOG0008514	HOG0014145
HOG0008516	HOG0011431
HOG0008516	HOG0011775
HOG0008518	HOG0009137
HOG0008518	HOG0010184
HOG0008518	HOG0010416
HOG0008518	HOG0010665
HOG0008518	HOG0010699
HOG0008518	HOG0011179
HOG0008518	HOG0011220
HOG0008523	HOG0008535
HOG0008523	HOG0010140
HOG0008523	HOG0010375
HOG0008523	HOG0010694
HOG0008523	HOG0011082
HOG0008523	HOG0014310
HOG0008524	HOG0011157
HOG0008524	HOG0011396
HOG0008524	HOG0012120
HOG0008524	HOG0012859
HOG0008524	HOG0012967
HOG0008524	HOG0012992
HOG0008524	HOG0013294
HOG0008524	HOG0013652
HOG0008524	HOG0015397
HOG0008530	HOG0015410
HOG0008531	HOG0012271
HOG0008533	HOG0009825
HOG0008535	HOG0008846
HOG0008535	HOG0009185
HOG0008535	HOG0009202
HOG0008535	HOG0010494
HOG0008535	HOG0010596
HOG0008535	HOG0010709
HOG0008535	HOG0012100
HOG0008535	HOG0012201
HOG0008535	HOG0012957
HOG0008535	HOG0013343
HOG0008535	HOG0013672
HOG0008535	HOG0013983
HOG0008535	HOG0014109
HOG0008535	HOG0014193
HOG0008539	HOG0013674
HOG0008539	HOG0017265
HOG0008540	HOG0011131
HOG0008540	HOG0011353
HOG0008540	HOG0012240
HOG0008540	HOG0013109
HOG0008540	HOG0013756
HOG0008540	HOG0013869
HOG0008541	HOG0010502
HOG0008541	HOG0012406
HOG0008541	HOG0013355
HOG0008541	HOG0013433
HOG0008541	HOG0014762
HOG0008543	HOG0008679
HOG0008543	HOG0008779
HOG0008543	HOG0008808
HOG0008543	HOG0008839
HOG0008543	HOG0008907
HOG0008543	HOG0008929
HOG0008543	HOG0008940
HOG0008543	HOG0008967
HOG0008543	HOG0009349
HOG0008543	HOG0009783
HOG0008543	HOG0009794
HOG0008543	HOG0009900
HOG0008543	HOG0009946
HOG0008543	HOG0010223
HOG0008543	HOG0010224
HOG0008543	HOG0010367
HOG0008543	HOG0010441
HOG0008543	HOG0010542
HOG0008543	HOG0010552
HOG0008543	HOG0010616
HOG0008543	HOG0010976
HOG0008543	HOG0011137
HOG0008543	HOG0011369
HOG0008543	HOG0011519
HOG0008543	HOG0011595
HOG0008543	HOG0011681
HOG0008543	HOG0011696
HOG0008543	HOG0012078
HOG0008543	HOG0012336
HOG0008543	HOG0012372
HOG0008543	HOG0012481
HOG0008543	HOG0012497
HOG0008543	HOG0012520
HOG0008543	HOG0012655
HOG0008543	HOG0012979
HOG0008543	HOG0013285
HOG0008543	HOG0013292
HOG0008543	HOG0013411
HOG0008543	HOG0013752
HOG0008543	HOG0013937
HOG0008543	HOG0014205
HOG0008543	HOG0014280
HOG0008543	HOG0014286
HOG0008543	HOG0014526
HOG0008543	HOG0015018
HOG0008543	HOG0015039
HOG0008543	HOG0015124
HOG0008543	HOG0015500
HOG0008544	HOG0009243
HOG0008544	HOG0011804
HOG0008544	HOG0011878
HOG0008544	HOG0011887
HOG0008544	HOG0012171
HOG0008544	HOG0013472
HOG0008548	HOG0015659
HOG0008549	HOG0013067
HOG0008550	HOG0008832
HOG0008550	HOG0009168
HOG0008550	HOG0009570
HOG0008550	HOG0009634
HOG0008550	HOG0009852
HOG0008550	HOG0009853
HOG0008550	HOG0010227
HOG0008550	HOG0010647
HOG0008550	HOG0010795
HOG0008550	HOG0010820
HOG0008550	HOG0011353
HOG0008550	HOG0011594
HOG0008550	HOG0011692
HOG0008550	HOG0011705
HOG0008550	HOG0011813
HOG0008550	HOG0011988
HOG0008550	HOG0012122
HOG0008550	HOG0012231
HOG0008550	HOG0012325
HOG0008550	HOG0012392
HOG0008550	HOG0012393
HOG0008550	HOG0012787
HOG0008550	HOG0013044
HOG0008550	HOG0013115
HOG0008550	HOG0013369
HOG0008550	HOG0013616
HOG0008550	HOG0013957
HOG0008550	HOG0014566
HOG0008550	HOG0015134
HOG0008550	HOG0015177
HOG0008550	HOG0015746
HOG0008550	HOG0015771
HOG0008550	HOG0015801
HOG0008550	HOG0016134
HOG0008556	HOG0008679
HOG0008556	HOG0008808
HOG0008556	HOG0008839
HOG0008556	HOG0008907
HOG0008556	HOG0008940
HOG0008556	HOG0008967
HOG0008556	HOG0009349
HOG0008556	HOG0009783
HOG0008556	HOG0009900
HOG0008556	HOG0010441
HOG0008556	HOG0010552
HOG0008556	HOG0010616
HOG0008556	HOG0010834
HOG0008556	HOG0010976
HOG0008556	HOG0011005
HOG0008556	HOG0011137
HOG0008556	HOG0011369
